"동별","연령별","항목","단위","2024. 4/4","2025. 1/4",
"중계4동","0~4세","등록외국인","","-","-",
"중계4동","5~9세","계","","554","561",
"중계4동","5~9세","한국인","","551","557",
"중계4동","5~9세","등록외국인","","3","4",
"중계4동","10~14세","계","","832","814",
"중계4동","10~14세","한국인","","832","814",
"중계4동","10~14세","등록외국인","","-","-",
"중계4동","15~19세","계","","1043","1050",
"중계4동","15~19세","한국인","","1042","1050",
"중계4동","15~19세","등록외국인","","1","-",
"중계4동","20~24세","계","","1135","1106",
"중계4동","20~24세","한국인","","1114","1093",
"중계4동","20~24세","등록외국인","","21","13",
"중계4동","25~29세","계","","1128","1137",
"중계4동","25~29세","한국인","","1060","1072",
"중계4동","25~29세","등록외국인","","68","65",
"중계4동","30~34세","계","","980","981",
"중계4동","30~34세","한국인","","934","927",
"중계4동","30~34세","등록외국인","","46","54",
"중계4동","35~39세","계","","860","861",
"중계4동","35~39세","한국인","","833","830",
"중계4동","35~39세","등록외국인","","27","31",
"중계4동","40~44세","계","","1225","1197",
"중계4동","40~44세","한국인","","1210","1179",
"중계4동","40~44세","등록외국인","","15","18",
"중계4동","45~49세","계","","1501","1492",
"중계4동","45~49세","한국인","","1498","1489",
"중계4동","45~49세","등록외국인","","3","3",
"중계4동","50~54세","계","","1991","1962",
"중계4동","50~54세","한국인","","1985","1959",
"중계4동","50~54세","등록외국인","","6","3",
"중계4동","55~59세","계","","1664","1695",
"중계4동","55~59세","한국인","","1662","1690",
"중계4동","55~59세","등록외국인","","2","5",
"중계4동","60~64세","계","","1501","1495",
"중계4동","60~64세","한국인","","1498","1492",
"중계4동","60~64세","등록외국인","","3","3",
"중계4동","65~69세","계","","1310","1294",
"중계4동","65~69세","한국인","","1309","1293",
"중계4동","65~69세","등록외국인","","1","1",
"중계4동","70~74세","계","","1010","1043",
"중계4동","70~74세","한국인","","1008","1041",
"중계4동","70~74세","등록외국인","","2","2",
"중계4동","75~79세","계","","920","936",
"중계4동","75~79세","한국인","","919","935",
"중계4동","75~79세","등록외국인","","1","1",
"중계4동","80~84세","계","","660","666",
"중계4동","80~84세","한국인","","658","664",
"중계4동","80~84세","등록외국인","","2","2",
"중계4동","85~89세","계","","326","328",
"중계4동","85~89세","한국인","","326","328",
"중계4동","85~89세","등록외국인","","-","-",
"중계4동","90~94세","계","","118","116",
"중계4동","90~94세","한국인","","118","116",
"중계4동","90~94세","등록외국인","","-","-",
"중계4동","95~99세","계","","37","38",
"중계4동","95~99세","한국인","","37","38",
"중계4동","95~99세","등록외국인","","-","-",
"중계4동","100세 이상","계","","3","3",
"중계4동","100세 이상","한국인","","3","3",
"중계4동","100세 이상","등록외국인","","-","-",
"상계1동","합계","계","","36588","36454",
"상계1동","합계","한국인","","36418","36292",
"상계1동","합계","등록외국인","","170","162",
"상계1동","0~4세","계","","635","645",
"상계1동","0~4세","한국인","","634","645",
"상계1동","0~4세","등록외국인","","1","-",
"상계1동","5~9세","계","","1018","992",
"상계1동","5~9세","한국인","","1015","990",
"상계1동","5~9세","등록외국인","","3","2",
"상계1동","10~14세","계","","1255","1254",
"상계1동","10~14세","한국인","","1253","1253",
"상계1동","10~14세","등록외국인","","2","1",
"상계1동","15~19세","계","","1569","1535",
"상계1동","15~19세","한국인","","1564","1532",
"상계1동","15~19세","등록외국인","","5","3",
"상계1동","20~24세","계","","2013","1924",
"상계1동","20~24세","한국인","","2003","1913",
"상계1동","20~24세","등록외국인","","10","11",
"상계1동","25~29세","계","","2380","2395",
"상계1동","25~29세","한국인","","2363","2379",
"상계1동","25~29세","등록외국인","","17","16",
"상계1동","30~34세","계","","2313","2309",
"상계1동","30~34세","한국인","","2281","2281",
"상계1동","30~34세","등록외국인","","32","28",
"상계1동","35~39세","계","","2067","2059",
"상계1동","35~39세","한국인","","2055","2042",
"상계1동","35~39세","등록외국인","","12","17",
"상계1동","40~44세","계","","2463","2407",
"상계1동","40~44세","한국인","","2441","2387",
"상계1동","40~44세","등록외국인","","22","20",
"상계1동","45~49세","계","","2414","2418",
"상계1동","45~49세","한국인","","2394","2402",
"상계1동","45~49세","등록외국인","","20","16",
"상계1동","50~54세","계","","3291","3206",
"상계1동","50~54세","한국인","","3282","3195",
"상계1동","50~54세","등록외국인","","9","11",
"상계1동","55~59세","계","","3345","3381",
"상계1동","55~59세","한국인","","3325","3363",
"상계1동","55~59세","등록외국인","","20","18",
"상계1동","60~64세","계","","3398","3358",
"상계1동","60~64세","한국인","","3393","3350",
"상계1동","60~64세","등록외국인","","5","8",
"상계1동","65~69세","계","","3150","3150",
"상계1동","65~69세","한국인","","3146","3147",
"상계1동","65~69세","등록외국인","","4","3",
"상계1동","70~74세","계","","2020","2099",
"상계1동","70~74세","한국인","","2016","2095",
"상계1동","70~74세","등록외국인","","4","4",
"상계1동","75~79세","계","","1426","1465",
"상계1동","75~79세","한국인","","1424","1463",
"상계1동","75~79세","등록외국인","","2","2",
"상계1동","80~84세","계","","1043","1056",
"상계1동","80~84세","한국인","","1043","1056",
"상계1동","80~84세","등록외국인","","-","-",
"상계1동","85~89세","계","","555","554",
"상계1동","85~89세","한국인","","554","553",
"상계1동","85~89세","등록외국인","","1","1",
"상계1동","90~94세","계","","170","188",
"상계1동","90~94세","한국인","","170","188",
"상계1동","90~94세","등록외국인","","-","-",
"상계1동","95~99세","계","","57","52",
"상계1동","95~99세","한국인","","56","51",
"상계1동","95~99세","등록외국인","","1","1",
"상계1동","100세 이상","계","","6","7",
"상계1동","100세 이상","한국인","","6","7",
"상계1동","100세 이상","등록외국인","","-","-",
"상계2동","합계","계","","19053","19007",
"상계2동","합계","한국인","","18837","18789",
"상계2동","합계","등록외국인","","216","218",
"상계2동","0~4세","계","","273","279",
"상계2동","0~4세","한국인","","270","277",
"상계2동","0~4세","등록외국인","","3","2",
"상계2동","5~9세","계","","353","349",
"상계2동","5~9세","한국인","","349","345",
"상계2동","5~9세","등록외국인","","4","4",
"상계2동","10~14세","계","","625","623",
"상계2동","10~14세","한국인","","623","622",
"상계2동","10~14세","등록외국인","","2","1",
"상계2동","15~19세","계","","903","867",
"상계2동","15~19세","한국인","","885","862",
"상계2동","15~19세","등록외국인","","18","5",
"상계2동","20~24세","계","","1348","1321",
"상계2동","20~24세","한국인","","1302","1272",
"상계2동","20~24세","등록외국인","","46","49",
"상계2동","25~29세","계","","1505","1469",
"상계2동","25~29세","한국인","","1468","1428",
"상계2동","25~29세","등록외국인","","37","41",
"상계2동","30~34세","계","","1257","1251",
"상계2동","30~34세","한국인","","1228","1221",
"상계2동","30~34세","등록외국인","","29","30",
"상계2동","35~39세","계","","933","946",
"상계2동","35~39세","한국인","","920","927",
"상계2동","35~39세","등록외국인","","13","19",
"상계2동","40~44세","계","","1102","1118",
"상계2동","40~44세","한국인","","1087","1103",
"상계2동","40~44세","등록외국인","","15","15",
"상계2동","45~49세","계","","1324","1297",
"상계2동","45~49세","한국인","","1307","1282",
"상계2동","45~49세","등록외국인","","17","15",
"상계2동","50~54세","계","","1839","1822",
"상계2동","50~54세","한국인","","1835","1816",
"상계2동","50~54세","등록외국인","","4","6",
"상계2동","55~59세","계","","1840","1854",
"상계2동","55~59세","한국인","","1821","1836",
"상계2동","55~59세","등록외국인","","19","18",
"상계2동","60~64세","계","","1764","1757",
"상계2동","60~64세","한국인","","1758","1748",
"상계2동","60~64세","등록외국인","","6","9",
"상계2동","65~69세","계","","1447","1447",
"상계2동","65~69세","한국인","","1444","1443",
"상계2동","65~69세","등록외국인","","3","4",
"상계2동","70~74세","계","","951","1002",
"상계2동","70~74세","한국인","","951","1002",
"상계2동","70~74세","등록외국인","","-","-",
"상계2동","75~79세","계","","671","666",
"상계2동","75~79세","한국인","","671","666",
"상계2동","75~79세","등록외국인","","-","-",
"상계2동","80~84세","계","","524","532",
"상계2동","80~84세","한국인","","524","532",
"상계2동","80~84세","등록외국인","","-","-",
"상계2동","85~89세","계","","263","276",
"상계2동","85~89세","한국인","","263","276",
"상계2동","85~89세","등록외국인","","-","-",
"상계2동","90~94세","계","","101","97",
"상계2동","90~94세","한국인","","101","97",
"상계2동","90~94세","등록외국인","","-","-",
"상계2동","95~99세","계","","25","30",
"상계2동","95~99세","한국인","","25","30",
"상계2동","95~99세","등록외국인","","-","-",
"상계2동","100세 이상","계","","5","4",
"상계2동","100세 이상","한국인","","5","4",
"상계2동","100세 이상","등록외국인","","-","-",
"상계5동","합계","계","","22752","22591",
"상계5동","합계","한국인","","22578","22423",
"상계5동","합계","등록외국인","","174","168",
"상계5동","0~4세","계","","316","300",
"상계5동","0~4세","한국인","","311","295",
"상계5동","0~4세","등록외국인","","5","5",
"상계5동","5~9세","계","","434","409",
"상계5동","5~9세","한국인","","430","407",
"상계5동","5~9세","등록외국인","","4","2",
"상계5동","10~14세","계","","694","678",
"상계5동","10~14세","한국인","","690","674",
"상계5동","10~14세","등록외국인","","4","4",
"상계5동","15~19세","계","","915","902",
"상계5동","15~19세","한국인","","911","898",
"상계5동","15~19세","등록외국인","","4","4",
"상계5동","20~24세","계","","1243","1210",
"상계5동","20~24세","한국인","","1228","1193",
"상계5동","20~24세","등록외국인","","15","17",
"상계5동","25~29세","계","","1521","1517",
"상계5동","25~29세","한국인","","1502","1502",
"상계5동","25~29세","등록외국인","","19","15",
"상계5동","30~34세","계","","1473","1473",
"상계5동","30~34세","한국인","","1452","1459",
"상계5동","30~34세","등록외국인","","21","14",
"상계5동","35~39세","계","","1144","1104",
"상계5동","35~39세","한국인","","1128","1085",
"상계5동","35~39세","등록외국인","","16","19",
"상계5동","40~44세","계","","1287","1270",
"상계5동","40~44세","한국인","","1264","1248",
"상계5동","40~44세","등록외국인","","23","22",
"상계5동","45~49세","계","","1551","1523",
"상계5동","45~49세","한국인","","1538","1508",
"상계5동","45~49세","등록외국인","","13","15",
"상계5동","50~54세","계","","2166","2136",
"상계5동","50~54세","한국인","","2151","2119",
"상계5동","50~54세","등록외국인","","15","17",
"상계5동","55~59세","계","","2168","2171",
"상계5동","55~59세","한국인","","2154","2159",
"상계5동","55~59세","등록외국인","","14","12",
"상계5동","60~64세","계","","2093","2083",
"상계5동","60~64세","한국인","","2081","2073",
"상계5동","60~64세","등록외국인","","12","10",
"상계5동","65~69세","계","","1877","1864",
"상계5동","65~69세","한국인","","1870","1858",
